ID	MaxK	K	Q	Kclust	Notes	Analysis_Dataset	Group	IDNumber	Species	Species_Latin	Shape	Country	Sex	MeanCoverage	MedianCoverage	Plumage	CanorusDiverged	PlumageColor	Longitude	Latitude	Source	Isolate	Sampling_Date	SRA_Biosample	SRA_Runs	Aligned_Reads_Million	Sequencing_Output_Gb	Aligned_Gb	Aligned_Gb_Percent	IDtree
285_CC_UNK_RUS_F	4	K1	1e-05	K4		B	CG	285	CC	C. canorus	21	RUS	FALSE	10.86	10	grey	NA	#000000	132.7833	44.75	muscle	1265	23-May-2005	SAMN18559731	SRR14117540	120.903734	18.2745	17.85088811	0.9768195086	285_CC_UNK_RUS_F
285_CC_UNK_RUS_F	4	K2	1e-05	K4		B	CG	285	CC	C. canorus	21	RUS	FALSE	10.86	10	grey	NA	#000000	132.7833	44.75	muscle	1265	23-May-2005	SAMN18559731	SRR14117540	120.903734	18.2745	17.85088811	0.9768195086	285_CC_UNK_RUS_F
285_CC_UNK_RUS_F	4	K3	0.99997	K4		B	CG	285	CC	C. canorus	21	RUS	FALSE	10.86	10	grey	NA	#000000	132.7833	44.75	muscle	1265	23-May-2005	SAMN18559731	SRR14117540	120.903734	18.2745	17.85088811	0.9768195086	285_CC_UNK_RUS_F
285_CC_UNK_RUS_F	4	K4	1e-05	K4		B	CG	285	CC	C. canorus	21	RUS	FALSE	10.86	10	grey	NA	#000000	132.7833	44.75	muscle	1265	23-May-2005	SAMN18559731	SRR14117540	120.903734	18.2745	17.85088811	0.9768195086	285_CC_UNK_RUS_F
381_CO_PLW_RUS_F	4	K1	0.99997	K4		B	OG	381	CO	C. optatus	24	RUS	FALSE	12.91	12	grey	NA	#000000	143.0667	51.2	muscle	2895	29-Jun-2009	SAMN18559827	SRR14117579	132.59979	20.05827	19.53751739	0.9740380098	381_CO_PLW_RUS_F
381_CO_PLW_RUS_F	4	K2	1e-05	K4		B	OG	381	CO	C. optatus	24	RUS	FALSE	12.91	12	grey	NA	#000000	143.0667	51.2	muscle	2895	29-Jun-2009	SAMN18559827	SRR14117579	132.59979	20.05827	19.53751739	0.9740380098	381_CO_PLW_RUS_F
381_CO_PLW_RUS_F	4	K3	1e-05	K4		B	OG	381	CO	C. optatus	24	RUS	FALSE	12.91	12	grey	NA	#000000	143.0667	51.2	muscle	2895	29-Jun-2009	SAMN18559827	SRR14117579	132.59979	20.05827	19.53751739	0.9740380098	381_CO_PLW_RUS_F
381_CO_PLW_RUS_F	4	K4	1e-05	K4		B	OG	381	CO	C. optatus	24	RUS	FALSE	12.91	12	grey	NA	#000000	143.0667	51.2	muscle	2895	29-Jun-2009	SAMN18559827	SRR14117579	132.59979	20.05827	19.53751739	0.9740380098	381_CO_PLW_RUS_F
304_CC_UNK_RUS_F	4	K1	1e-05	K4		B	CG	304	CC	C. canorus	21	RUS	FALSE	12.97	12	grey	NA	#000000	40.183102	51.135816	blood	Cc-031.1	29-Jan-2020	SAMN18559750	SRR14117634	130.9903	19.78347	19.4214426	0.9817005106	304_CC_UNK_RUS_F
304_CC_UNK_RUS_F	4	K2	0.99997	K4		B	CG	304	CC	C. canorus	21	RUS	FALSE	12.97	12	grey	NA	#000000	40.183102	51.135816	blood	Cc-031.1	29-Jan-2020	SAMN18559750	SRR14117634	130.9903	19.78347	19.4214426	0.9817005106	304_CC_UNK_RUS_F
304_CC_UNK_RUS_F	4	K3	1e-05	K4		B	CG	304	CC	C. canorus	21	RUS	FALSE	12.97	12	grey	NA	#000000	40.183102	51.135816	blood	Cc-031.1	29-Jan-2020	SAMN18559750	SRR14117634	130.9903	19.78347	19.4214426	0.9817005106	304_CC_UNK_RUS_F
304_CC_UNK_RUS_F	4	K4	1e-05	K4		B	CG	304	CC	C. canorus	21	RUS	FALSE	12.97	12	grey	NA	#000000	40.183102	51.135816	blood	Cc-031.1	29-Jan-2020	SAMN18559750	SRR14117634	130.9903	19.78347	19.4214426	0.9817005106	304_CC_UNK_RUS_F
362_CO_PLW_RUS_F	4	K1	0.99997	K4		B	OG	362	CO	C. optatus	24	RUS	FALSE	13.79	12	grey	NA	#000000	142.55	48.48333	muscle	3031	1-Jul-2010	SAMN18559808	SRR14117609,SRR14117608	139.002458	21.02098	20.5082344	0.9756079117	362_CO_PLW_RUS_F
362_CO_PLW_RUS_F	4	K2	1e-05	K4		B	OG	362	CO	C. optatus	24	RUS	FALSE	13.79	12	grey	NA	#000000	142.55	48.48333	muscle	3031	1-Jul-2010	SAMN18559808	SRR14117609,SRR14117608	139.002458	21.02098	20.5082344	0.9756079117	362_CO_PLW_RUS_F
362_CO_PLW_RUS_F	4	K3	1e-05	K4		B	OG	362	CO	C. optatus	24	RUS	FALSE	13.79	12	grey	NA	#000000	142.55	48.48333	muscle	3031	1-Jul-2010	SAMN18559808	SRR14117609,SRR14117608	139.002458	21.02098	20.5082344	0.9756079117	362_CO_PLW_RUS_F
362_CO_PLW_RUS_F	4	K4	1e-05	K4		B	OG	362	CO	C. optatus	24	RUS	FALSE	13.79	12	grey	NA	#000000	142.55	48.48333	muscle	3031	1-Jul-2010	SAMN18559808	SRR14117609,SRR14117608	139.002458	21.02098	20.5082344	0.9756079117	362_CO_PLW_RUS_F
328_CC_SCC_RUS_F	4	K1	1e-05	K4		B	CG	328	CC	C. canorus	21	RUS	FALSE	13.94	13	grey	NA	#000000	59.76667	58.63333	muscle	Co-041	17-Aug-2014	SAMN18559774	SRR14117598	151.77779	22.90607	22.46655909	0.9808124698	328_CC_SCC_RUS_F
328_CC_SCC_RUS_F	4	K2	0.645352	K4		B	CG	328	CC	C. canorus	21	RUS	FALSE	13.94	13	grey	NA	#000000	59.76667	58.63333	muscle	Co-041	17-Aug-2014	SAMN18559774	SRR14117598	151.77779	22.90607	22.46655909	0.9808124698	328_CC_SCC_RUS_F
328_CC_SCC_RUS_F	4	K3	0.354628	K4		B	CG	328	CC	C. canorus	21	RUS	FALSE	13.94	13	grey	NA	#000000	59.76667	58.63333	muscle	Co-041	17-Aug-2014	SAMN18559774	SRR14117598	151.77779	22.90607	22.46655909	0.9808124698	328_CC_SCC_RUS_F
328_CC_SCC_RUS_F	4	K4	1e-05	K4		B	CG	328	CC	C. canorus	21	RUS	FALSE	13.94	13	grey	NA	#000000	59.76667	58.63333	muscle	Co-041	17-Aug-2014	SAMN18559774	SRR14117598	151.77779	22.90607	22.46655909	0.9808124698	328_CC_SCC_RUS_F
317_CO_SCC_RUS_F	4	K1	0.99997	K4		B	OG	317	CO	C. optatus	24	RUS	FALSE	14.36	13	grey	NA	#000000	88.96667	62.28333	growing_feather	Co-016.2	1-Apr-2017	SAMN18559763	SRR14117531,SRR14117529	143.899666	21.74592	21.24018361	0.9767433896	317_CO_SCC_RUS_F
317_CO_SCC_RUS_F	4	K2	1e-05	K4		B	OG	317	CO	C. optatus	24	RUS	FALSE	14.36	13	grey	NA	#000000	88.96667	62.28333	growing_feather	Co-016.2	1-Apr-2017	SAMN18559763	SRR14117531,SRR14117529	143.899666	21.74592	21.24018361	0.9767433896	317_CO_SCC_RUS_F
317_CO_SCC_RUS_F	4	K3	1e-05	K4		B	OG	317	CO	C. optatus	24	RUS	FALSE	14.36	13	grey	NA	#000000	88.96667	62.28333	growing_feather	Co-016.2	1-Apr-2017	SAMN18559763	SRR14117531,SRR14117529	143.899666	21.74592	21.24018361	0.9767433896	317_CO_SCC_RUS_F
317_CO_SCC_RUS_F	4	K4	1e-05	K4		B	OG	317	CO	C. optatus	24	RUS	FALSE	14.36	13	grey	NA	#000000	88.96667	62.28333	growing_feather	Co-016.2	1-Apr-2017	SAMN18559763	SRR14117531,SRR14117529	143.899666	21.74592	21.24018361	0.9767433896	317_CO_SCC_RUS_F
295_CC_UNK_RUS_F	4	K1	1.9e-05	K4		B	CG	295	CC	C. canorus	21	RUS	FALSE	11.46	10	grey	NA	#000000	143.3333	46.48333	muscle	118	13-Jul-2004	SAMN18559741	SRR14117650	115.722976	17.531	17.03288603	0.9715866767	295_CC_UNK_RUS_F
295_CC_UNK_RUS_F	4	K2	1e-05	K4		B	CG	295	CC	C. canorus	21	RUS	FALSE	11.46	10	grey	NA	#000000	143.3333	46.48333	muscle	118	13-Jul-2004	SAMN18559741	SRR14117650	115.722976	17.531	17.03288603	0.9715866767	295_CC_UNK_RUS_F
295_CC_UNK_RUS_F	4	K3	0.999961	K4		B	CG	295	CC	C. canorus	21	RUS	FALSE	11.46	10	grey	NA	#000000	143.3333	46.48333	muscle	118	13-Jul-2004	SAMN18559741	SRR14117650	115.722976	17.531	17.03288603	0.9715866767	295_CC_UNK_RUS_F
295_CC_UNK_RUS_F	4	K4	1e-05	K4		B	CG	295	CC	C. canorus	21	RUS	FALSE	11.46	10	grey	NA	#000000	143.3333	46.48333	muscle	118	13-Jul-2004	SAMN18559741	SRR14117650	115.722976	17.531	17.03288603	0.9715866767	295_CC_UNK_RUS_F
277_CC_UNK_RUS_F	4	K1	1e-05	K4		C	BG	277	CC	C. canorus	21	RUS	FALSE	13.44	13	grey	Canorus_Diverged	#000000	176.6167	62.43333	muscle	617	21-Jun-2017	SAMN18559723	SRR14117555,SRR14117554	136.338928	20.57441	20.18809997	0.9812237615	277_CC_UNK_RUS_F
277_CC_UNK_RUS_F	4	K2	1e-05	K4		C	BG	277	CC	C. canorus	21	RUS	FALSE	13.44	13	grey	Canorus_Diverged	#000000	176.6167	62.43333	muscle	617	21-Jun-2017	SAMN18559723	SRR14117555,SRR14117554	136.338928	20.57441	20.18809997	0.9812237615	277_CC_UNK_RUS_F
277_CC_UNK_RUS_F	4	K3	0.99997	K4		C	BG	277	CC	C. canorus	21	RUS	FALSE	13.44	13	grey	Canorus_Diverged	#000000	176.6167	62.43333	muscle	617	21-Jun-2017	SAMN18559723	SRR14117555,SRR14117554	136.338928	20.57441	20.18809997	0.9812237615	277_CC_UNK_RUS_F
277_CC_UNK_RUS_F	4	K4	1e-05	K4		C	BG	277	CC	C. canorus	21	RUS	FALSE	13.44	13	grey	Canorus_Diverged	#000000	176.6167	62.43333	muscle	617	21-Jun-2017	SAMN18559723	SRR14117555,SRR14117554	136.338928	20.57441	20.18809997	0.9812237615	277_CC_UNK_RUS_F
376_CO_PLW_RUS_F	4	K1	0.99997	K4		B	OG	376	CO	C. optatus	24	RUS	FALSE	13.8	12	grey	NA	#000000	147.2333	44.8	muscle	1802	23-Jul-2004	SAMN18559822	SRR14117707,SRR14117706	142.951598	21.76868	20.93863614	0.961869812	376_CO_PLW_RUS_F
376_CO_PLW_RUS_F	4	K2	1e-05	K4		B	OG	376	CO	C. optatus	24	RUS	FALSE	13.8	12	grey	NA	#000000	147.2333	44.8	muscle	1802	23-Jul-2004	SAMN18559822	SRR14117707,SRR14117706	142.951598	21.76868	20.93863614	0.961869812	376_CO_PLW_RUS_F
376_CO_PLW_RUS_F	4	K3	1e-05	K4		B	OG	376	CO	C. optatus	24	RUS	FALSE	13.8	12	grey	NA	#000000	147.2333	44.8	muscle	1802	23-Jul-2004	SAMN18559822	SRR14117707,SRR14117706	142.951598	21.76868	20.93863614	0.961869812	376_CO_PLW_RUS_F
376_CO_PLW_RUS_F	4	K4	1e-05	K4		B	OG	376	CO	C. optatus	24	RUS	FALSE	13.8	12	grey	NA	#000000	147.2333	44.8	muscle	1802	23-Jul-2004	SAMN18559822	SRR14117707,SRR14117706	142.951598	21.76868	20.93863614	0.961869812	376_CO_PLW_RUS_F
286_CC_UNK_RUS_F	4	K1	1e-05	K4		B	CG	286	CC	C. canorus	21	RUS	FALSE	12.52	11	grey	NA	#000000	130.7	42.48333	muscle	639	19-Jun-2004	SAMN18559732	SRR14117539	128.89753	19.52563	19.01405605	0.9737998748	286_CC_UNK_RUS_F
286_CC_UNK_RUS_F	4	K2	1e-05	K4		B	CG	286	CC	C. canorus	21	RUS	FALSE	12.52	11	grey	NA	#000000	130.7	42.48333	muscle	639	19-Jun-2004	SAMN18559732	SRR14117539	128.89753	19.52563	19.01405605	0.9737998748	286_CC_UNK_RUS_F
286_CC_UNK_RUS_F	4	K3	0.99997	K4		B	CG	286	CC	C. canorus	21	RUS	FALSE	12.52	11	grey	NA	#000000	130.7	42.48333	muscle	639	19-Jun-2004	SAMN18559732	SRR14117539	128.89753	19.52563	19.01405605	0.9737998748	286_CC_UNK_RUS_F
286_CC_UNK_RUS_F	4	K4	1e-05	K4		B	CG	286	CC	C. canorus	21	RUS	FALSE	12.52	11	grey	NA	#000000	130.7	42.48333	muscle	639	19-Jun-2004	SAMN18559732	SRR14117539	128.89753	19.52563	19.01405605	0.9737998748	286_CC_UNK_RUS_F
252_CC_SRT_RUS_F	4	K1	1e-05	K4		C	BG	252	CC	C. canorus	21	RUS	FALSE	13.85	13	grey	Canorus_Diverged	#000000	88.96667	62.28333	blood	Cc-007.3	29-Jan-2020	SAMN18559698	SRR14117526	148.268398	22.40046	21.97402702	0.9809632043	252_CC_SRT_RUS_F
252_CC_SRT_RUS_F	4	K2	0.263015	K4		C	BG	252	CC	C. canorus	21	RUS	FALSE	13.85	13	grey	Canorus_Diverged	#000000	88.96667	62.28333	blood	Cc-007.3	29-Jan-2020	SAMN18559698	SRR14117526	148.268398	22.40046	21.97402702	0.9809632043	252_CC_SRT_RUS_F
252_CC_SRT_RUS_F	4	K3	0.430015	K4		C	BG	252	CC	C. canorus	21	RUS	FALSE	13.85	13	grey	Canorus_Diverged	#000000	88.96667	62.28333	blood	Cc-007.3	29-Jan-2020	SAMN18559698	SRR14117526	148.268398	22.40046	21.97402702	0.9809632043	252_CC_SRT_RUS_F
252_CC_SRT_RUS_F	4	K4	0.30696	K4		C	BG	252	CC	C. canorus	21	RUS	FALSE	13.85	13	grey	Canorus_Diverged	#000000	88.96667	62.28333	blood	Cc-007.3	29-Jan-2020	SAMN18559698	SRR14117526	148.268398	22.40046	21.97402702	0.9809632043	252_CC_SRT_RUS_F
291_CC_UNK_RUS_F	4	K1	1e-05	K4		B	CG	291	CC	C. canorus	21	RUS	FALSE	14.96	14	grey	NA	#000000	143.3333	46.48333	muscle	963	15-Jun-2003	SAMN18559737	SRR14117658,SRR14117657	151.186576	22.82363	22.28839161	0.9765489368	291_CC_UNK_RUS_F
291_CC_UNK_RUS_F	4	K2	1e-05	K4		B	CG	291	CC	C. canorus	21	RUS	FALSE	14.96	14	grey	NA	#000000	143.3333	46.48333	muscle	963	15-Jun-2003	SAMN18559737	SRR14117658,SRR14117657	151.186576	22.82363	22.28839161	0.9765489368	291_CC_UNK_RUS_F
291_CC_UNK_RUS_F	4	K3	0.99997	K4		B	CG	291	CC	C. canorus	21	RUS	FALSE	14.96	14	grey	NA	#000000	143.3333	46.48333	muscle	963	15-Jun-2003	SAMN18559737	SRR14117658,SRR14117657	151.186576	22.82363	22.28839161	0.9765489368	291_CC_UNK_RUS_F
291_CC_UNK_RUS_F	4	K4	1e-05	K4		B	CG	291	CC	C. canorus	21	RUS	FALSE	14.96	14	grey	NA	#000000	143.3333	46.48333	muscle	963	15-Jun-2003	SAMN18559737	SRR14117658,SRR14117657	151.186576	22.82363	22.28839161	0.9765489368	291_CC_UNK_RUS_F
294_CC_UNK_RUS_F	4	K1	1e-05	K4		B	CG	294	CC	C. canorus	21	RUS	FALSE	15.14	14	grey	NA	#000000	143.3333	46.48333	muscle	82	18-Jun-2004	SAMN18559740	SRR14117652,SRR14117651	153.54039	23.1892	22.67883762	0.9779913762	294_CC_UNK_RUS_F
294_CC_UNK_RUS_F	4	K2	1e-05	K4		B	CG	294	CC	C. canorus	21	RUS	FALSE	15.14	14	grey	NA	#000000	143.3333	46.48333	muscle	82	18-Jun-2004	SAMN18559740	SRR14117652,SRR14117651	153.54039	23.1892	22.67883762	0.9779913762	294_CC_UNK_RUS_F
294_CC_UNK_RUS_F	4	K3	0.99997	K4		B	CG	294	CC	C. canorus	21	RUS	FALSE	15.14	14	grey	NA	#000000	143.3333	46.48333	muscle	82	18-Jun-2004	SAMN18559740	SRR14117652,SRR14117651	153.54039	23.1892	22.67883762	0.9779913762	294_CC_UNK_RUS_F
294_CC_UNK_RUS_F	4	K4	1e-05	K4		B	CG	294	CC	C. canorus	21	RUS	FALSE	15.14	14	grey	NA	#000000	143.3333	46.48333	muscle	82	18-Jun-2004	SAMN18559740	SRR14117652,SRR14117651	153.54039	23.1892	22.67883762	0.9779913762	294_CC_UNK_RUS_F
276_CC_UNK_RUS_F	4	K1	1e-05	K4		C	BG	276	CC	C. canorus	21	RUS	FALSE	13.48	11	grey	Canorus_Diverged	#000000	177.05	62.53333	muscle	428	8-Jun-2014	SAMN18559722	SRR14117557	147.954368	22.41282	21.70265929	0.9683145311	276_CC_UNK_RUS_F
276_CC_UNK_RUS_F	4	K2	1e-05	K4		C	BG	276	CC	C. canorus	21	RUS	FALSE	13.48	11	grey	Canorus_Diverged	#000000	177.05	62.53333	muscle	428	8-Jun-2014	SAMN18559722	SRR14117557	147.954368	22.41282	21.70265929	0.9683145311	276_CC_UNK_RUS_F
276_CC_UNK_RUS_F	4	K3	0.99997	K4		C	BG	276	CC	C. canorus	21	RUS	FALSE	13.48	11	grey	Canorus_Diverged	#000000	177.05	62.53333	muscle	428	8-Jun-2014	SAMN18559722	SRR14117557	147.954368	22.41282	21.70265929	0.9683145311	276_CC_UNK_RUS_F
276_CC_UNK_RUS_F	4	K4	1e-05	K4		C	BG	276	CC	C. canorus	21	RUS	FALSE	13.48	11	grey	Canorus_Diverged	#000000	177.05	62.53333	muscle	428	8-Jun-2014	SAMN18559722	SRR14117557	147.954368	22.41282	21.70265929	0.9683145311	276_CC_UNK_RUS_F
436_CC_UNK_ROM_F	4	K1	1e-05	K4		C	CH	436	CC	C. canorus	21	ROM	FALSE	6.01	6	rufous	NA	#e78f41	23.71666667	46.3	Toepad	SG0832	NA	NA	NA	117.105126	17.93372	7.69270295	0.4289518823	436_CC_UNK_ROM_F
436_CC_UNK_ROM_F	4	K2	0.99997	K4		C	CH	436	CC	C. canorus	21	ROM	FALSE	6.01	6	rufous	NA	#e78f41	23.71666667	46.3	Toepad	SG0832	NA	NA	NA	117.105126	17.93372	7.69270295	0.4289518823	436_CC_UNK_ROM_F
436_CC_UNK_ROM_F	4	K3	1e-05	K4		C	CH	436	CC	C. canorus	21	ROM	FALSE	6.01	6	rufous	NA	#e78f41	23.71666667	46.3	Toepad	SG0832	NA	NA	NA	117.105126	17.93372	7.69270295	0.4289518823	436_CC_UNK_ROM_F
436_CC_UNK_ROM_F	4	K4	1e-05	K4		C	CH	436	CC	C. canorus	21	ROM	FALSE	6.01	6	rufous	NA	#e78f41	23.71666667	46.3	Toepad	SG0832	NA	NA	NA	117.105126	17.93372	7.69270295	0.4289518823	436_CC_UNK_ROM_F
439_CC_UNK_RUS_F	4	K1	1e-05	K4		C	CH	439	CC	C. canorus	21	RUS	FALSE	7.05	6	rufous	NA	#e78f41	43.61888889	43.49805556	Toepad	SG0835	NA	NA	NA	129.41535	19.7996	8.937148665	0.4513802635	439_CC_UNK_RUS_F
439_CC_UNK_RUS_F	4	K2	0.99997	K4		C	CH	439	CC	C. canorus	21	RUS	FALSE	7.05	6	rufous	NA	#e78f41	43.61888889	43.49805556	Toepad	SG0835	NA	NA	NA	129.41535	19.7996	8.937148665	0.4513802635	439_CC_UNK_RUS_F
439_CC_UNK_RUS_F	4	K3	1e-05	K4		C	CH	439	CC	C. canorus	21	RUS	FALSE	7.05	6	rufous	NA	#e78f41	43.61888889	43.49805556	Toepad	SG0835	NA	NA	NA	129.41535	19.7996	8.937148665	0.4513802635	439_CC_UNK_RUS_F
439_CC_UNK_RUS_F	4	K4	1e-05	K4		C	CH	439	CC	C. canorus	21	RUS	FALSE	7.05	6	rufous	NA	#e78f41	43.61888889	43.49805556	Toepad	SG0835	NA	NA	NA	129.41535	19.7996	8.937148665	0.4513802635	439_CC_UNK_RUS_F
441_CC_UNK_RUS_F	4	K1	1e-05	K4		C	CH	441	CC	C. canorus	21	RUS	FALSE	6.17	6	rufous	NA	#e78f41	43.61888889	43.49805556	Toepad	SG0837	NA	NA	NA	128.016932	19.65709	7.8730555	0.4005198888	441_CC_UNK_RUS_F
441_CC_UNK_RUS_F	4	K2	0.99997	K4		C	CH	441	CC	C. canorus	21	RUS	FALSE	6.17	6	rufous	NA	#e78f41	43.61888889	43.49805556	Toepad	SG0837	NA	NA	NA	128.016932	19.65709	7.8730555	0.4005198888	441_CC_UNK_RUS_F
441_CC_UNK_RUS_F	4	K3	1e-05	K4		C	CH	441	CC	C. canorus	21	RUS	FALSE	6.17	6	rufous	NA	#e78f41	43.61888889	43.49805556	Toepad	SG0837	NA	NA	NA	128.016932	19.65709	7.8730555	0.4005198888	441_CC_UNK_RUS_F
441_CC_UNK_RUS_F	4	K4	1e-05	K4		C	CH	441	CC	C. canorus	21	RUS	FALSE	6.17	6	rufous	NA	#e78f41	43.61888889	43.49805556	Toepad	SG0837	NA	NA	NA	128.016932	19.65709	7.8730555	0.4005198888	441_CC_UNK_RUS_F
443_CC_UNK_RUS_F	4	K1	1e-05	K4		C	CH	443	CC	C. canorus	21	RUS	FALSE	6.63	6	rufous	NA	#e78f41	20.85444444	55.15222222	Toepad	SG0839	NA	NA	NA	119.943312	18.46009	8.398077669	0.4549315669	443_CC_UNK_RUS_F
443_CC_UNK_RUS_F	4	K2	0.99997	K4		C	CH	443	CC	C. canorus	21	RUS	FALSE	6.63	6	rufous	NA	#e78f41	20.85444444	55.15222222	Toepad	SG0839	NA	NA	NA	119.943312	18.46009	8.398077669	0.4549315669	443_CC_UNK_RUS_F
443_CC_UNK_RUS_F	4	K3	1e-05	K4		C	CH	443	CC	C. canorus	21	RUS	FALSE	6.63	6	rufous	NA	#e78f41	20.85444444	55.15222222	Toepad	SG0839	NA	NA	NA	119.943312	18.46009	8.398077669	0.4549315669	443_CC_UNK_RUS_F
443_CC_UNK_RUS_F	4	K4	1e-05	K4		C	CH	443	CC	C. canorus	21	RUS	FALSE	6.63	6	rufous	NA	#e78f41	20.85444444	55.15222222	Toepad	SG0839	NA	NA	NA	119.943312	18.46009	8.398077669	0.4549315669	443_CC_UNK_RUS_F
440_CC_UNK_RUS_F	4	K1	1e-05	K4		C	CH	440	CC	C. canorus	21	RUS	FALSE	7.61	7	rufous	NA	#e78f41	43.61888889	43.49805556	Toepad	SG0836	NA	NA	NA	130.75157	19.95066	9.744037917	0.4884067954	440_CC_UNK_RUS_F
440_CC_UNK_RUS_F	4	K2	0.99997	K4		C	CH	440	CC	C. canorus	21	RUS	FALSE	7.61	7	rufous	NA	#e78f41	43.61888889	43.49805556	Toepad	SG0836	NA	NA	NA	130.75157	19.95066	9.744037917	0.4884067954	440_CC_UNK_RUS_F
440_CC_UNK_RUS_F	4	K3	1e-05	K4		C	CH	440	CC	C. canorus	21	RUS	FALSE	7.61	7	rufous	NA	#e78f41	43.61888889	43.49805556	Toepad	SG0836	NA	NA	NA	130.75157	19.95066	9.744037917	0.4884067954	440_CC_UNK_RUS_F
440_CC_UNK_RUS_F	4	K4	1e-05	K4		C	CH	440	CC	C. canorus	21	RUS	FALSE	7.61	7	rufous	NA	#e78f41	43.61888889	43.49805556	Toepad	SG0836	NA	NA	NA	130.75157	19.95066	9.744037917	0.4884067954	440_CC_UNK_RUS_F
445_CC_UNK_TOG_F	4	K1	1e-05	K4		C	CH	445	CC	C. canorus	21	TOG	FALSE	7.74	7	rufous	NA	#e78f41	0.470833333	10.35916667	Toepad	SG0841	NA	NA	NA	141.726622	21.67427	9.885588484	0.4560978748	445_CC_UNK_TOG_F
445_CC_UNK_TOG_F	4	K2	0.99997	K4		C	CH	445	CC	C. canorus	21	TOG	FALSE	7.74	7	rufous	NA	#e78f41	0.470833333	10.35916667	Toepad	SG0841	NA	NA	NA	141.726622	21.67427	9.885588484	0.4560978748	445_CC_UNK_TOG_F
445_CC_UNK_TOG_F	4	K3	1e-05	K4		C	CH	445	CC	C. canorus	21	TOG	FALSE	7.74	7	rufous	NA	#e78f41	0.470833333	10.35916667	Toepad	SG0841	NA	NA	NA	141.726622	21.67427	9.885588484	0.4560978748	445_CC_UNK_TOG_F
445_CC_UNK_TOG_F	4	K4	1e-05	K4		C	CH	445	CC	C. canorus	21	TOG	FALSE	7.74	7	rufous	NA	#e78f41	0.470833333	10.35916667	Toepad	SG0841	NA	NA	NA	141.726622	21.67427	9.885588484	0.4560978748	445_CC_UNK_TOG_F
431_CC_UNK_EST_F	4	K1	1e-05	K4		C	CH	431	CC	C. canorus	21	EST	FALSE	8.87	8	rufous	NA	#e78f41	26.39	58.13611111	Toepad	SG0827	NA	NA	NA	156.645302	23.96846	11.27511381	0.470414612	431_CC_UNK_EST_F
431_CC_UNK_EST_F	4	K2	0.99997	K4		C	CH	431	CC	C. canorus	21	EST	FALSE	8.87	8	rufous	NA	#e78f41	26.39	58.13611111	Toepad	SG0827	NA	NA	NA	156.645302	23.96846	11.27511381	0.470414612	431_CC_UNK_EST_F
431_CC_UNK_EST_F	4	K3	1e-05	K4		C	CH	431	CC	C. canorus	21	EST	FALSE	8.87	8	rufous	NA	#e78f41	26.39	58.13611111	Toepad	SG0827	NA	NA	NA	156.645302	23.96846	11.27511381	0.470414612	431_CC_UNK_EST_F
431_CC_UNK_EST_F	4	K4	1e-05	K4		C	CH	431	CC	C. canorus	21	EST	FALSE	8.87	8	rufous	NA	#e78f41	26.39	58.13611111	Toepad	SG0827	NA	NA	NA	156.645302	23.96846	11.27511381	0.470414612	431_CC_UNK_EST_F
433_CC_UNK_CHN_F	4	K1	1e-05	K4		C	CH	433	CC	C. canorus	21	CHN	FALSE	8.3	8	rufous	NA	#e78f41	96	36	Toepad	SG0829	NA	NA	NA	134.701066	20.53271	10.64551296	0.5184660456	433_CC_UNK_CHN_F
433_CC_UNK_CHN_F	4	K2	1e-05	K4		C	CH	433	CC	C. canorus	21	CHN	FALSE	8.3	8	rufous	NA	#e78f41	96	36	Toepad	SG0829	NA	NA	NA	134.701066	20.53271	10.64551296	0.5184660456	433_CC_UNK_CHN_F
433_CC_UNK_CHN_F	4	K3	0.99997	K4		C	CH	433	CC	C. canorus	21	CHN	FALSE	8.3	8	rufous	NA	#e78f41	96	36	Toepad	SG0829	NA	NA	NA	134.701066	20.53271	10.64551296	0.5184660456	433_CC_UNK_CHN_F
433_CC_UNK_CHN_F	4	K4	1e-05	K4		C	CH	433	CC	C. canorus	21	CHN	FALSE	8.3	8	rufous	NA	#e78f41	96	36	Toepad	SG0829	NA	NA	NA	134.701066	20.53271	10.64551296	0.5184660456	433_CC_UNK_CHN_F
434_CC_UNK_UKR_F	4	K1	1e-05	K4		C	CH	434	CC	C. canorus	21	UKR	FALSE	8.25	8	rufous	NA	#e78f41	34.6	44.76666667	Toepad	SG0830	NA	NA	NA	139.295988	21.22278	10.76856964	0.5074061758	434_CC_UNK_UKR_F
434_CC_UNK_UKR_F	4	K2	0.99997	K4		C	CH	434	CC	C. canorus	21	UKR	FALSE	8.25	8	rufous	NA	#e78f41	34.6	44.76666667	Toepad	SG0830	NA	NA	NA	139.295988	21.22278	10.76856964	0.5074061758	434_CC_UNK_UKR_F
434_CC_UNK_UKR_F	4	K3	1e-05	K4		C	CH	434	CC	C. canorus	21	UKR	FALSE	8.25	8	rufous	NA	#e78f41	34.6	44.76666667	Toepad	SG0830	NA	NA	NA	139.295988	21.22278	10.76856964	0.5074061758	434_CC_UNK_UKR_F
434_CC_UNK_UKR_F	4	K4	1e-05	K4		C	CH	434	CC	C. canorus	21	UKR	FALSE	8.25	8	rufous	NA	#e78f41	34.6	44.76666667	Toepad	SG0830	NA	NA	NA	139.295988	21.22278	10.76856964	0.5074061758	434_CC_UNK_UKR_F
