CHROM	ID	nREF	nALT	nHET	nTs	nTv	avgDP	Singletons	Missing_Sites
chr_4	429_CC_GRW_HUN_F	4347114	114288	219743	228909	105122	6.1	10305	2298836
chr_4	421_CC_GRW_HUN_F	4649808	120914	234980	243546	112348	5.9	8822	1974279
chr_4	424_CC_GRW_HUN_F	4603167	118105	230499	238317	110287	5.7	11423	2028210
chr_4	417_CC_GRW_HUN_F	4810686	125692	244913	253099	117506	6.2	10727	1798690
chr_4	428_CC_GRW_HUN_F	5158184	134935	257408	266745	125598	6.6	12540	1429454
chr_4	430_CC_GRW_HUN_F	5535234	145868	285024	292268	138624	8.1	14279	1013855
chr_4	426_CC_GRW_HUN_F	5861810	156137	305111	312148	149100	10.1	16059	656923
chr_4	393_CC_UNK_RUS_F	4392214	121345	187581	210148	98778	4.8	8792	2278841
chr_4	370_CO_PLW_RUS_F	5779599	287353	345184	424556	207981	8.8	27934	567845
chr_4	379_CO_PLW_RUS_F	5903439	302169	337917	429825	210261	8.8	26175	436456
chr_4	120_CC_UNK_ENG_F	6067835	160059	316989	321559	155489	8.4	20518	435098
chr_4	380_CO_PLW_RUS_F	5950101	307274	336436	432205	211505	9.2	26922	386170
chr_4	283_CC_UNK_RUS_F	6327722	182908	276332	309708	149532	11.1	16612	193019
chr_4	311_CO_ACW_RUS_F	5718196	287644	322834	410351	200127	7.4	20405	651307
chr_4	285_CC_UNK_RUS_F	6098584	175603	266183	297543	144243	8.5	15004	439611
chr_4	381_CO_PLW_RUS_F	6050544	314858	345208	443486	216580	10.2	25967	269371
chr_4	304_CC_UNK_RUS_F	6337813	170437	334928	340624	164741	11.4	21350	136803
chr_4	362_CO_PLW_RUS_F	6099434	313869	359647	452501	221015	11.1	26641	207031
chr_4	328_CC_SCC_RUS_F	6355630	171503	323957	333753	161707	11.9	18072	128891
chr_4	317_CO_SCC_RUS_F	6123904	317429	355280	452022	220687	11.7	24932	183368
chr_4	295_CC_UNK_RUS_F	6173296	184545	255640	297490	142695	8.8	14046	366500
chr_4	277_CC_UNK_RUS_F	6369099	190641	271676	311175	151142	12.1	13834	148565
chr_4	376_CO_PLW_RUS_F	6067314	319016	339944	442505	216455	10.4	27809	253707
chr_4	286_CC_UNK_RUS_F	6315859	184960	276088	311335	149713	10.3	16863	203074
chr_4	252_CC_SRT_RUS_F	6388853	174861	310695	326901	158655	12.5	17064	105572
chr_4	291_CC_UNK_RUS_F	6400713	197438	260961	309283	149116	12.3	15459	120869
chr_4	294_CC_UNK_RUS_F	6393065	190908	274610	313755	151763	12.2	15230	121398
chr_4	276_CC_UNK_RUS_F	6166461	184822	258075	299834	143063	10.0	13437	370623
chr_4	436_CC_UNK_ROM_F	1893503	39881	96699	97747	38833	2.7	9669	4949898
chr_4	439_CC_UNK_RUS_F	2485615	53542	127731	129502	51771	3.1	12543	4313093
chr_4	441_CC_UNK_RUS_F	1989002	41969	99378	101063	40284	2.8	10178	4849632
chr_4	443_CC_UNK_RUS_F	2288446	50206	113454	115754	47906	3.0	10602	4527875
chr_4	440_CC_UNK_RUS_F	2884731	65283	147755	151508	61530	3.4	14466	3882212
chr_4	445_CC_UNK_TOG_F	2960320	65361	153186	156361	62186	3.5	15418	3801114
chr_4	431_CC_UNK_EST_F	3489995	78557	188024	189001	77580	3.9	17801	3223405
chr_4	433_CC_UNK_CHN_F	3402469	85237	152586	168222	69601	3.8	16059	3339689
chr_4	434_CC_UNK_UKR_F	3478795	78827	179867	181925	76769	3.9	15757	3242492
chr_4	414_CC_GRW_HUN_F	6091513	160487	316398	321869	155016	10.0	17389	411583
chr_4	412_CC_GRW_HUN_F	6156140	162764	324681	329625	157820	10.8	14080	336396
chr_4	410_CC_GRW_HUN_F	6266209	168400	331118	337268	162250	12.6	17636	214254
chr_4	411_CC_GRW_HUN_F	4908152	123758	255380	258949	120189	5.9	12311	1692691
chr_4	413_CC_GRW_HUN_F	4496509	115140	224367	232138	107369	5.6	10621	2143965
chr_4	416_CC_GRW_HUN_F	5770789	153723	302476	309567	146632	12.2	15270	752993
chr_4	401_CO_SCC_RUS_F	5340463	262119	310437	385513	187043	7.1	19982	1066962
chr_4	415_CC_GRW_HUN_F	5938041	157671	307564	315193	150042	11.6	12853	576705
chr_4	301_CC_UNK_RUS_F	5673862	154651	259949	279490	135110	6.9	13316	891519
chr_4	400_CO_SCC_RUS_F	5789825	292700	326295	416796	202199	8.0	20512	571161
chr_4	330_CO_SCC_RUS_F	6133821	319099	351563	450208	220454	12.5	23162	175498
chr_4	310_CO_ACW_RUS_F	6138672	316200	361783	454838	223145	13.1	25439	163326
chr_4	119_CC_UNK_ENG_F	6274437	166052	335930	338369	163613	10.0	22009	203562
chr_4	357_CO_YBW_RUS_F	6040153	307633	353942	444352	217223	10.2	25381	278253
chr_4	382_CO_PLW_RUS_F	5924676	297215	350143	435836	211522	9.5	25348	407947
chr_4	387_CP_MBW_RUS_F	5685254	526949	219663	507764	238848	10.2	355292	548115
chr_4	327_CO_SCC_RUS_F	6107362	315174	355452	450178	220448	11.2	23935	201993
chr_5	437_CC_UNK_MAC_F	2124346	41887	103067	104461	40493	3.2	10638	3293219
chr_5	442_CC_UNK_RUS_F	2331779	47512	108299	113366	42445	3.5	12342	3074929
chr_5	435_CC_UNK_UKR_F	2718571	58065	122027	127997	52095	3.8	11083	2663856
chr_5	432_CC_UNK_IRA_F	2679996	54823	126161	130073	50911	3.8	13389	2701539
chr_5	438_CC_UNK_RUS_F	2722331	54458	136600	138130	52928	3.8	14693	2649130
chr_5	444_CC_UNK_MON_F	2657020	51813	128536	130577	49772	3.8	13821	2725150
chr_5	423_CC_GRW_HUN_F	4751635	112682	217982	226816	103848	9.4	7409	480220
chr_5	419_CC_GRW_HUN_F	4989292	117395	240085	244658	112822	11.9	13506	215747
chr_5	427_CC_GRW_HUN_F	3577187	82757	165419	172623	75553	6.5	7777	1737156
chr_5	420_CC_GRW_HUN_F	3638986	84031	164970	172701	76300	5.5	7317	1674532
chr_5	418_CC_GRW_HUN_F	4176283	96425	191598	198501	89522	6.3	8570	1098213
chr_5	422_CC_GRW_HUN_F	3771187	85924	171178	177797	79305	5.4	7993	1534230
chr_5	429_CC_GRW_HUN_F	3768234	84464	173534	178914	79084	6.7	8152	1536287
chr_5	421_CC_GRW_HUN_F	3922648	89825	179630	186263	83192	6.3	7497	1370416
chr_5	424_CC_GRW_HUN_F	3877052	88291	178524	183989	82826	6.0	9275	1418652
chr_5	417_CC_GRW_HUN_F	4048560	97588	178923	190851	85660	6.6	9096	1237448
chr_5	428_CC_GRW_HUN_F	4281320	102220	192078	202276	92022	6.9	6479	986901
chr_5	430_CC_GRW_HUN_F	4569783	106642	216393	221699	101336	8.5	10043	669701
chr_5	426_CC_GRW_HUN_F	4780984	112213	231009	234723	108499	10.6	13475	438313
chr_5	393_CC_UNK_RUS_F	3546733	90028	131545	152649	68924	4.8	7072	1794213
chr_5	370_CO_PLW_RUS_F	4457980	261126	247454	344534	164046	8.1	18794	595959
chr_5	379_CO_PLW_RUS_F	4675547	279037	254104	362299	170842	8.8	20536	353831
chr_5	120_CC_UNK_ENG_F	4866898	120730	218747	232201	107276	8.3	14826	356144
chr_5	380_CO_PLW_RUS_F	4706320	277700	262406	366740	173366	9.1	19826	316093
chr_5	283_CC_UNK_RUS_F	5074688	136887	195320	226601	105606	10.9	12760	155624
chr_5	311_CO_ACW_RUS_F	4525652	263835	245830	346350	163315	7.3	15544	527202
chr_5	285_CC_UNK_RUS_F	4911514	140310	166293	208962	97641	8.5	11323	344402
chr_5	381_CO_PLW_RUS_F	4817331	289202	265352	376944	177610	10.5	21044	190634
chr_5	304_CC_UNK_RUS_F	5105805	124690	243618	250790	117518	11.7	15704	88406
chr_5	362_CO_PLW_RUS_F	4848840	290884	274221	383601	181504	11.6	21721	148574
chr_5	328_CC_SCC_RUS_F	5115978	124885	230003	241580	113308	12.1	13356	91653
chr_5	317_CO_SCC_RUS_F	4864285	295147	264293	379540	179900	11.8	18988	138794
chr_5	295_CC_UNK_RUS_F	4962447	139387	179206	217857	100736	8.9	10206	281479
chr_5	277_CC_UNK_RUS_F	5137268	142254	191299	227458	106095	12.9	11324	91698
chr_5	376_CO_PLW_RUS_F	4816465	292538	259947	375663	176822	10.5	21307	193569
chr_5	286_CC_UNK_RUS_F	5083613	134671	200225	229113	105783	10.4	13368	144010
chr_5	252_CC_SRT_RUS_F	5140000	123853	229682	240916	112619	12.8	13462	68984
chr_5	291_CC_UNK_RUS_F	5146019	145084	188443	227708	105819	12.3	10530	82973
chr_5	294_CC_UNK_RUS_F	5137851	138769	199949	230989	107729	12.3	10987	85950
chr_5	276_CC_UNK_RUS_F	5010639	134432	192427	223301	103558	10.9	10578	225021
chr_5	436_CC_UNK_ROM_F	1613595	29826	75974	76963	28837	2.8	8446	3843124
chr_5	439_CC_UNK_RUS_F	2113087	41252	101649	103891	39010	3.2	11362	3306531
chr_5	441_CC_UNK_RUS_F	1673824	31237	79863	80882	30218	2.8	8871	3777595
chr_5	443_CC_UNK_RUS_F	1943988	38222	89199	91485	35936	3.1	8790	3491110
chr_5	440_CC_UNK_RUS_F	2422546	49673	114538	119161	45050	3.5	12816	2975762
chr_5	445_CC_UNK_TOG_F	2473084	49913	118940	122415	46438	3.6	13226	2920582
chr_5	431_CC_UNK_EST_F	2946186	58558	146778	148160	57176	4.1	14875	2410997
chr_5	433_CC_UNK_CHN_F	2824990	64756	114446	128756	50446	3.9	14359	2558327
chr_5	434_CC_UNK_UKR_F	2860148	58669	136598	139306	55961	4.0	13053	2507104
chr_5	414_CC_GRW_HUN_F	4929270	113935	234085	238482	109538	10.4	10137	285229
chr_5	412_CC_GRW_HUN_F	4971800	116107	240501	243924	112684	11.3	11056	234111
chr_5	410_CC_GRW_HUN_F	5045014	118017	246423	248873	115567	13.3	13321	153065
chr_5	411_CC_GRW_HUN_F	4074176	91673	194479	197166	88986	6.2	10289	1202191
chr_5	413_CC_GRW_HUN_F	3829035	87274	173416	179655	81035	6.0	7398	1472794
chr_5	416_CC_GRW_HUN_F	4746699	112899	229460	234800	107559	13.2	12848	473461
chr_5	401_CO_SCC_RUS_F	4077805	233690	226087	313035	146742	6.6	14137	1024937
chr_5	415_CC_GRW_HUN_F	4842014	115582	230572	237012	109142	12.1	10748	374351
chr_5	301_CC_UNK_RUS_F	4587506	110610	193697	207645	96662	7.0	9915	670706
chr_5	400_CO_SCC_RUS_F	4575825	268804	248629	352424	165009	7.9	16059	469261
chr_5	330_CO_SCC_RUS_F	4865543	297830	261752	379243	180339	12.4	18191	137394
chr_5	310_CO_ACW_RUS_F	4873087	294013	271516	383328	182201	13.1	19936	123903
chr_5	119_CC_UNK_ENG_F	5045192	120145	243842	248365	115622	9.9	15871	153340
chr_5	357_CO_YBW_RUS_F	4818392	290946	257852	372741	176057	10.7	19291	195329
chr_5	382_CO_PLW_RUS_F	4728138	278246	265659	370237	173668	10.0	19853	290476
chr_5	387_CP_MBW_RUS_F	4554674	474086	165389	439560	199915	10.9	312701	368370
chr_5	327_CO_SCC_RUS_F	4852068	292509	267759	380522	179746	11.4	18341	150183
chr_6	437_CC_UNK_MAC_F	1380571	32774	72032	75851	28955	3.3	6905	2145530
chr_6	442_CC_UNK_RUS_F	1524633	33187	77759	81102	29844	3.5	7643	1995328
chr_6	435_CC_UNK_UKR_F	1768007	41556	91525	95129	37952	3.8	7074	1729819
chr_6	432_CC_UNK_IRA_F	1748266	38879	88455	92223	35111	3.8	8786	1755307
chr_6	438_CC_UNK_RUS_F	1779054	39553	93405	96607	36351	3.9	9370	1718895
chr_6	444_CC_UNK_MON_F	1734476	37298	91272	93581	34989	3.8	9023	1767861
chr_6	423_CC_GRW_HUN_F	3100049	80104	169011	173047	76068	9.5	9198	281743
chr_6	419_CC_GRW_HUN_F	3207887	84760	169559	175854	78465	10.7	6237	168701
chr_6	427_CC_GRW_HUN_F	2357632	61214	124767	130725	55256	6.5	5820	1087294
chr_6	420_CC_GRW_HUN_F	2381997	59734	118856	125134	53456	5.4	5559	1070320
chr_6	418_CC_GRW_HUN_F	2662631	67437	134690	141032	61095	6.0	6376	766149
chr_6	422_CC_GRW_HUN_F	2462928	61849	124216	130418	55647	5.4	5886	981914
chr_6	429_CC_GRW_HUN_F	2497851	64997	134374	139758	59613	6.8	6015	933685
chr_6	421_CC_GRW_HUN_F	2477130	62757	128842	134015	57584	5.8	5721	962178
chr_6	424_CC_GRW_HUN_F	2536556	65093	132250	137724	59619	6.0	4487	897008
chr_6	417_CC_GRW_HUN_F	2628271	67209	138694	143805	62098	6.5	6897	796733
chr_6	428_CC_GRW_HUN_F	2805260	70699	141811	148101	64409	6.9	6879	613137
chr_6	430_CC_GRW_HUN_F	2979163	79666	154214	162297	71583	8.4	6831	417864
chr_6	426_CC_GRW_HUN_F	3124665	81742	162735	169746	74731	10.6	8636	261765
chr_6	393_CC_UNK_RUS_F	2316655	70849	90583	112449	48983	4.8	4514	1152820
chr_6	370_CO_PLW_RUS_F	2992438	136288	177997	216382	97903	8.3	13112	324184
chr_6	379_CO_PLW_RUS_F	3097632	147567	177346	224158	100755	9.0	13293	208362
chr_6	120_CC_UNK_ENG_F	3148794	89675	161149	173447	77377	8.3	10060	231289
chr_6	380_CO_PLW_RUS_F	3117239	147595	179754	225339	102010	9.2	12478	186319
chr_6	283_CC_UNK_RUS_F	3281872	101156	144105	169478	75783	10.9	8215	103774
chr_6	311_CO_ACW_RUS_F	3027263	134496	182571	218440	98627	7.7	11091	286577
chr_6	285_CC_UNK_RUS_F	3174634	94852	139229	161790	72291	8.6	7541	222192
chr_6	381_CO_PLW_RUS_F	3182875	150475	186665	232222	104918	10.7	13106	110892
chr_6	304_CC_UNK_RUS_F	3318422	100423	141053	166575	74901	11.4	9514	71009
chr_6	362_CO_PLW_RUS_F	3204331	149481	193897	236193	107185	11.8	14409	83198
chr_6	328_CC_SCC_RUS_F	3313080	88663	170924	179194	80393	12.2	8761	58240
chr_6	317_CO_SCC_RUS_F	3217776	148918	189787	232945	105760	12.1	13530	74426
chr_6	295_CC_UNK_RUS_F	3240010	99426	135844	162920	72350	9.4	7254	155627
chr_6	277_CC_UNK_RUS_F	3297283	103077	139537	167518	75096	12.0	7466	91010
chr_6	376_CO_PLW_RUS_F	3190634	156128	179183	230714	104597	11.0	14455	104962
chr_6	286_CC_UNK_RUS_F	3294885	102884	143543	170495	75932	10.7	8555	89595
chr_6	252_CC_SRT_RUS_F	3323044	89368	170222	179034	80556	12.6	8673	48273
chr_6	291_CC_UNK_RUS_F	3327172	102664	146836	172609	76891	12.4	8481	54235
chr_6	294_CC_UNK_RUS_F	3330458	97076	153091	172976	77191	12.8	7970	50282
chr_6	276_CC_UNK_RUS_F	3256908	102148	139208	167114	74242	11.1	7137	132643
chr_6	436_CC_UNK_ROM_F	1056337	21991	55173	56528	20636	2.8	5483	2497406
chr_6	439_CC_UNK_RUS_F	1381388	29745	70495	73339	26901	3.3	6863	2149279
chr_6	441_CC_UNK_RUS_F	1095565	22429	54846	56513	20762	2.8	5808	2458067
chr_6	443_CC_UNK_RUS_F	1258408	26973	65692	66910	25755	3.1	5823	2279834
chr_6	440_CC_UNK_RUS_F	1587470	38026	72931	80874	30083	3.5	7556	1932480
chr_6	445_CC_UNK_TOG_F	1608706	34959	86653	88666	32946	3.6	8559	1900589
chr_6	431_CC_UNK_EST_F	1924129	42435	102654	105560	39529	4.1	9854	1561689
chr_6	433_CC_UNK_CHN_F	1832292	48122	83747	95181	36688	3.9	8983	1666746
chr_6	434_CC_UNK_UKR_F	1855301	41308	96304	99156	38456	4.0	8277	1637994
chr_6	414_CC_GRW_HUN_F	3204506	82375	173528	177091	78812	10.5	8627	170498
chr_6	412_CC_GRW_HUN_F	3224880	84689	170507	176871	78325	11.1	8237	150831
chr_6	410_CC_GRW_HUN_F	3267542	90550	173574	182659	81465	12.9	9805	99241
chr_6	411_CC_GRW_HUN_F	2645048	71504	133031	142549	61986	6.1	6769	781324
chr_6	413_CC_GRW_HUN_F	2509626	62350	125791	131855	56286	6.0	5450	933140
chr_6	416_CC_GRW_HUN_F	3110837	78750	168553	171800	75503	13.2	6009	272767
chr_6	401_CO_SCC_RUS_F	2808823	123729	164056	198769	89016	7.2	10466	534299
chr_6	415_CC_GRW_HUN_F	3165186	81920	164720	170960	75680	12.1	7911	219081
chr_6	301_CC_UNK_RUS_F	2944096	82813	138348	152825	68336	6.9	6739	465650
chr_6	400_CO_SCC_RUS_F	3055487	137864	175589	216409	97044	8.2	10583	261967
chr_6	330_CO_SCC_RUS_F	3210421	146631	196459	235654	107436	12.4	12723	77396
chr_6	310_CO_ACW_RUS_F	3215194	147228	198298	237467	108059	13.0	13558	70187
chr_6	119_CC_UNK_ENG_F	3263984	91764	173948	183311	82401	10.1	11063	101211
chr_6	357_CO_YBW_RUS_F	3188797	149798	187683	231940	105541	11.1	13419	104629
chr_6	382_CO_PLW_RUS_F	3143232	148135	185847	229798	104184	10.5	13740	153693
chr_6	387_CP_MBW_RUS_F	2990043	291870	107952	277581	122241	10.9	191672	241042
chr_6	327_CO_SCC_RUS_F	3212059	147854	189720	232127	105447	11.7	12607	81274
chr_7	437_CC_UNK_MAC_F	1332924	31237	72557	75081	28713	3.3	6638	2060718
chr_7	442_CC_UNK_RUS_F	1460536	33322	80243	82873	30692	3.5	7807	1923335
chr_7	435_CC_UNK_UKR_F	1702424	42206	88343	93529	37020	3.8	6830	1664463
chr_7	432_CC_UNK_IRA_F	1679626	41491	84169	90791	34869	3.8	8187	1692150
chr_7	438_CC_UNK_RUS_F	1707990	40449	92950	97095	36304	3.9	9061	1656047
chr_7	444_CC_UNK_MON_F	1667467	38429	91781	94493	35717	3.8	8304	1699759
chr_7	423_CC_GRW_HUN_F	3003706	81634	165117	171215	75536	9.7	8685	246979
chr_7	419_CC_GRW_HUN_F	3083679	85848	170898	177600	79146	10.8	7367	157011
chr_7	427_CC_GRW_HUN_F	2321105	63192	123567	131079	55680	6.6	5791	989572
chr_7	420_CC_GRW_HUN_F	2332454	62380	124476	131125	55731	5.6	5907	978126
chr_7	418_CC_GRW_HUN_F	2644289	73121	139998	148833	64286	6.4	7080	640028
chr_7	422_CC_GRW_HUN_F	2417538	67110	121481	131592	56999	5.5	5143	891307
chr_7	429_CC_GRW_HUN_F	2455197	69839	127248	138169	58918	7.0	6126	845152
chr_7	421_CC_GRW_HUN_F	2498972	67749	133051	140273	60527	6.4	3892	797664
chr_7	424_CC_GRW_HUN_F	2505837	68222	131393	139578	60037	6.3	5808	791984
chr_7	417_CC_GRW_HUN_F	2598906	71194	139372	147043	63523	6.8	5715	687964
chr_7	428_CC_GRW_HUN_F	2713661	75413	142218	151541	66090	7.0	3898	566144
chr_7	430_CC_GRW_HUN_F	2880881	79497	157336	164516	72317	8.6	8027	379722
chr_7	426_CC_GRW_HUN_F	3011502	83655	167582	174436	76801	10.7	8307	234697
chr_7	393_CC_UNK_RUS_F	2217024	64428	100645	114901	50172	4.8	4660	1115339
chr_7	370_CO_PLW_RUS_F	2835809	132991	174409	212103	95297	8.2	12326	354227
chr_7	379_CO_PLW_RUS_F	2969336	143507	178565	222659	99413	9.0	12776	206028
chr_7	120_CC_UNK_ENG_F	3015908	84001	166789	173758	77032	8.2	10073	230738
chr_7	380_CO_PLW_RUS_F	2988643	146260	176661	223066	99855	9.2	12577	185872
chr_7	283_CC_UNK_RUS_F	3154569	95835	146652	167653	74834	10.9	8076	100380
chr_7	311_CO_ACW_RUS_F	2906390	139032	170646	214003	95675	7.7	10870	281368
chr_7	285_CC_UNK_RUS_F	3056071	92102	143861	163151	72812	8.7	7725	205402
chr_7	381_CO_PLW_RUS_F	3054341	146305	190542	232389	104458	10.7	13700	106248
chr_7	304_CC_UNK_RUS_F	3214311	149096	52625	139649	62072	11.5	6641	81404
chr_7	362_CO_PLW_RUS_F	3072915	148913	192241	235435	105719	11.7	13723	83367
chr_7	328_CC_SCC_RUS_F	3181238	91031	165639	177337	79333	12.1	8263	59528
chr_7	317_CO_SCC_RUS_F	3081594	150247	188041	233151	105137	12.0	12299	77554
chr_7	295_CC_UNK_RUS_F	3113069	100210	134081	162391	71900	9.4	6794	150076
chr_7	277_CC_UNK_RUS_F	3170076	98504	144545	168022	75027	12.1	7435	84311
chr_7	376_CO_PLW_RUS_F	3057794	151314	182767	230720	103361	10.9	13835	105561
chr_7	286_CC_UNK_RUS_F	3164393	98155	145445	168558	75042	10.7	7975	89443
chr_7	252_CC_SRT_RUS_F	3191382	91325	167749	179239	79835	12.7	8056	46980
chr_7	291_CC_UNK_RUS_F	3195683	103578	139753	168022	75309	12.3	7555	58422
chr_7	294_CC_UNK_RUS_F	3195616	99465	149498	171920	77043	12.8	7865	52857
chr_7	276_CC_UNK_RUS_F	3134938	96524	144098	166702	73920	11.2	7084	121876
chr_7	436_CC_UNK_ROM_F	1011713	22025	54383	55595	20813	2.8	5314	2409315
chr_7	439_CC_UNK_RUS_F	1325512	30658	70637	73785	27510	3.3	6979	2070629
chr_7	441_CC_UNK_RUS_F	1050744	23212	55316	57288	21240	2.8	5528	2368164
chr_7	443_CC_UNK_RUS_F	1217740	28493	64087	66951	25629	3.1	5603	2187116
chr_7	440_CC_UNK_RUS_F	1519352	35253	83938	86739	32452	3.5	7936	1858893
chr_7	445_CC_UNK_TOG_F	1552652	35883	85269	88177	32975	3.6	8172	1823632
chr_7	431_CC_UNK_EST_F	1851590	43394	103798	106920	40272	4.1	9524	1498654
chr_7	433_CC_UNK_CHN_F	1770304	47744	80273	92035	35982	3.9	8444	1599115
chr_7	434_CC_UNK_UKR_F	1788073	43250	97326	100918	39658	4.0	7903	1568787
chr_7	414_CC_GRW_HUN_F	3081231	85509	171252	177757	79004	10.5	8663	159444
chr_7	412_CC_GRW_HUN_F	3099589	86514	171737	178859	79392	11.4	5798	139596
chr_7	410_CC_GRW_HUN_F	3144246	92108	167671	179654	80125	13.4	8921	93411
chr_7	411_CC_GRW_HUN_F	2586055	65977	141253	144617	62613	6.4	6412	704151
chr_7	413_CC_GRW_HUN_F	2449611	65873	129752	136644	58981	6.2	6343	852200
chr_7	416_CC_GRW_HUN_F	3008223	83513	168145	174751	76907	13.5	8966	237555
chr_7	401_CO_SCC_RUS_F	2659612	123288	161601	197432	87457	7.1	10198	552935
chr_7	415_CC_GRW_HUN_F	3046449	83759	169195	175471	77483	12.3	5922	198033
chr_7	301_CC_UNK_RUS_F	2848455	80005	139804	152533	67276	7.0	6823	429172
chr_7	400_CO_SCC_RUS_F	2914396	138093	175241	216756	96578	8.1	10698	269706
chr_7	330_CO_SCC_RUS_F	3083719	152261	184519	232414	104366	12.4	12378	76937
chr_7	310_CO_ACW_RUS_F	3087036	150767	189609	234766	105610	13.0	12983	70024
chr_7	119_CC_UNK_ENG_F	3138621	89094	170337	179568	79863	10.0	10746	99384
chr_7	357_CO_YBW_RUS_F	3062771	146181	189112	231181	104112	11.2	13417	99372
chr_7	382_CO_PLW_RUS_F	3023609	146251	185713	229587	102377	10.6	13178	141863
chr_7	387_CP_MBW_RUS_F	2891201	276740	97997	261379	113358	11.0	168541	231498
chr_7	327_CO_SCC_RUS_F	3076208	150359	189602	234450	105511	11.7	12758	81267
chr_8	437_CC_UNK_MAC_F	1092726	23934	56522	58806	21650	3.3	5623	1671948
chr_8	442_CC_UNK_RUS_F	1208456	25849	63633	65832	23650	3.5	6630	1547192
chr_8	435_CC_UNK_UKR_F	1392073	32168	65287	70242	27213	3.8	5344	1355602
chr_8	432_CC_UNK_IRA_F	1373922	29996	69035	72122	26909	3.8	6736	1372177
chr_8	438_CC_UNK_RUS_F	1405745	30612	73673	76553	27732	3.9	7543	1335100
chr_8	444_CC_UNK_MON_F	1379479	29538	69895	72985	26448	3.8	7042	1366218
chr_8	423_CC_GRW_HUN_F	2422965	63463	122832	130228	56067	9.3	4188	235870
chr_8	419_CC_GRW_HUN_F	2519383	64971	128625	135116	58480	11.0	7054	132151
chr_8	427_CC_GRW_HUN_F	1887746	48565	95598	101995	42168	6.7	3963	813221
chr_8	420_CC_GRW_HUN_F	1890735	47512	91853	98358	41007	5.7	4526	815030
chr_8	418_CC_GRW_HUN_F	2026691	49995	99605	105504	44096	5.9	4671	668839
chr_8	422_CC_GRW_HUN_F	1901265	48657	91171	98704	41124	5.3	4010	804037
chr_8	429_CC_GRW_HUN_F	1992654	50940	99587	106227	44300	6.9	4387	701949
chr_8	421_CC_GRW_HUN_F	1894141	46717	91102	97214	40605	5.7	2497	813170
chr_8	424_CC_GRW_HUN_F	1994830	50940	97042	104448	43534	6.0	3673	702318
chr_8	417_CC_GRW_HUN_F	2056513	51274	102132	108203	45203	6.4	3914	635211
chr_8	428_CC_GRW_HUN_F	2208018	54548	107865	114031	48382	6.9	3650	474699
chr_8	430_CC_GRW_HUN_F	2341720	60616	115657	123604	52669	8.4	5813	327137
chr_8	426_CC_GRW_HUN_F	2452520	62284	125960	131526	56718	10.6	5863	204366
chr_8	393_CC_UNK_RUS_F	1801615	48421	74838	86769	36490	4.8	3476	920256
chr_8	370_CO_PLW_RUS_F	2262095	116772	130598	170871	76499	7.8	10220	335665
chr_8	379_CO_PLW_RUS_F	2409342	126794	137014	182663	81145	9.0	11034	171980
chr_8	120_CC_UNK_ENG_F	2467055	62868	125772	131561	57079	8.3	7495	189435
chr_8	380_CO_PLW_RUS_F	2426037	128795	137201	184271	81725	9.2	11050	153097
chr_8	283_CC_UNK_RUS_F	2575854	74154	109094	127632	55616	10.8	6346	86028
chr_8	311_CO_ACW_RUS_F	2362092	122925	132786	177353	78358	7.7	8855	227327
chr_8	285_CC_UNK_RUS_F	2502198	71959	105001	123422	53538	8.8	6261	165972
chr_8	381_CO_PLW_RUS_F	2483576	132380	143926	191259	85047	10.8	11060	85248
chr_8	304_CC_UNK_RUS_F	2593493	68714	131388	139021	61081	11.5	7687	51535
chr_8	362_CO_PLW_RUS_F	2500437	134295	145156	193537	85914	12.0	11644	65242
chr_8	328_CC_SCC_RUS_F	2601371	67436	125878	134385	58929	12.2	6506	50445
chr_8	317_CO_SCC_RUS_F	2506688	135119	142315	191993	85441	12.1	10136	61008
chr_8	295_CC_UNK_RUS_F	2545506	73020	105662	125021	53661	9.4	5292	120942
chr_8	277_CC_UNK_RUS_F	2599639	74868	108088	127453	55503	12.3	5999	62535
chr_8	376_CO_PLW_RUS_F	2483809	133683	141804	190779	84708	10.9	11638	85834
chr_8	286_CC_UNK_RUS_F	2587513	73941	110118	128410	55649	10.7	7175	73558
chr_8	252_CC_SRT_RUS_F	2607797	69528	127938	137349	60117	12.7	6849	39867
chr_8	291_CC_UNK_RUS_F	2615418	77807	105793	127992	55608	12.4	6126	46112
chr_8	294_CC_UNK_RUS_F	2614404	75311	110443	129271	56483	12.7	6366	44972
chr_8	276_CC_UNK_RUS_F	2569206	73189	107512	126167	54534	11.5	5738	95223
chr_8	436_CC_UNK_ROM_F	842433	16875	42745	43933	15687	2.8	4432	1943077
chr_8	439_CC_UNK_RUS_F	1097728	23469	55609	58319	20759	3.3	5985	1668324
chr_8	441_CC_UNK_RUS_F	864974	17300	44522	45713	16109	2.9	4785	1918334
chr_8	443_CC_UNK_RUS_F	1012893	21582	51688	53527	19743	3.1	4681	1758967
chr_8	440_CC_UNK_RUS_F	1251132	26614	64326	67021	23919	3.6	6791	1503058
chr_8	445_CC_UNK_TOG_F	1278222	26907	66650	68702	24855	3.6	6555	1473351
chr_8	431_CC_UNK_EST_F	1531530	33487	81076	83808	30755	4.2	8034	1199037
chr_8	433_CC_UNK_CHN_F	1445394	34607	65041	72548	27100	3.9	6661	1300088
chr_8	434_CC_UNK_UKR_F	1459131	32101	76058	78301	29858	4.0	6730	1277840
